game_id,game_date,home_team,away_team,home_score,away_score,spread_open,total_open
427768,2024-12-04,George Mason,UNC Asheville,74,52,,
430585,2024-12-04,Grambling St.,Arkansas Baptist,82,56,,
427769,2024-12-04,Indiana,Sam Houston St.,97,71,,
427739,2024-12-04,Tennessee,Syracuse,96,70,,
427762,2024-12-04,Charleston Southern,UT Martin,83,68,,
411185,2024-12-04,SMU Mustangs,Alabama State,101,72,,
431238,2024-12-04,Tarleton,Dallas Christian,90,50,,
427770,2024-12-04,Murray State,Evansville,63,61,,
427771,2024-12-04,Southern Illinois,Bradley,60,83,,
427772,2024-12-04,Loyola Chicago,Eastern Michigan,76,54,,
427773,2024-12-04,Providence,Brigham Young,83,64,,
427774,2024-12-04,Southern Utah,Gilbert Buccaneers,90,55,,
427775,2024-12-04,LSU,Florida State,85,75,,
427776,2024-12-04,Oklahoma,Georgia Tech,76,61,,
427777,2024-12-04,Wisconsin,Michigan,64,67,,
427778,2024-12-04,Boise State,Utah Tech,87,64,,
427779,2024-12-04,Arizona State,San Diego Toreros,90,53,,
427780,2024-12-04,Grand Canyon,Hawaii,78,72,,
411184,2024-12-04,Texas A&M,Wake Forest,57,44,,
411188,2024-12-04,Louisville,Ole Miss,63,86,,
411189,2024-12-04,Clemson,Kentucky,70,66,,
427781,2024-12-04,Stanford,Utah Valley State,77,63,,
427783,2024-12-04,UCLA,Washington,69,58,,
427784,2024-12-04,Mercer,West Georgia,86,72,,
427788,2024-12-04,Holy Cross,Harvard,68,67,,
427789,2024-12-04,Morgan State,Cheyney Wolves,124,57,,
427790,2024-12-04,Maryland,Ohio State,83,59,,
427791,2024-12-04,UConn,Baylor,76,72,,
427792,2024-12-04,Albany Great Danes,Columbia,88,73,,
427793,2024-12-04,IU Indy,Wisc. Green Bay,84,75,,
427794,2024-12-04,Florida International,Florida Atlantic,77,88,,
427795,2024-12-05,Wofford,Gardner Webb,88,64,,
427796,2024-12-05,Marshall,Morehead State,80,77,,
427797,2024-12-05,Western Carolina,Bellarmine,86,74,,
427798,2024-12-05,Wagner,Coppin State,65,52,,
427799,2024-12-05,USC Upstate,Brevard College,91,60,,
427800,2024-12-05,UMass,Central Connecticut State,69,73,,
427801,2024-12-05,St. Francis (PA),Penn State-Shenango,107,55,,
427802,2024-12-05,Robert Morris,Youngstown State,58,72,,
427803,2024-12-05,North Alabama,Tennessee Tech,82,59,,
427804,2024-12-05,William & Mary,Virginia-Lynchburg,109,55,,
427805,2024-12-05,LIU Sharks,York College,103,53,,
427806,2024-12-05,Charlotte,Livingstone,83,61,,
427807,2024-12-05,Lindenwood,EWU Phantoms,102,45,,
427809,2024-12-05,Bucknell,St. Bonaventure,47,64,,
427810,2024-12-05,Campbell,Coastal Carolina,57,58,,
427812,2024-12-05,Colgate,Cornell,57,84,,
427813,2024-12-05,Fairfield,Rider,78,75,,
427814,2024-12-05,Florida Gulf Coast,Furman,73,76,,
427815,2024-12-05,Fordham,Fairleigh Dickinson,84,75,,
427816,2024-12-05,Lehigh,Monmouth,90,63,,
411192,2024-12-05,VCU Rams,Georgia Southern,89,54,,
411190,2024-12-05,Florida,Virginia,87,69,,
411191,2024-12-05,North Carolina,Alabama,79,94,,
427817,2024-12-05,Middle Tenn. St.,Rhodes Lynx,103,55,,
427818,2024-12-05,Wichita State,Alcorn State,78,54,,
427785,2024-12-05,Memphis,Louisiana Tech,81,71,,
427819,2024-12-05,Texas State,Arlington Baptist Patriots,97,49,,
427820,2024-12-05,Western Illinois,St. Ambrose,97,64,,
427821,2024-12-05,UMKC,Idaho,77,82,,
427822,2024-12-05,UALR,Central Arkansas,63,57,,
427823,2024-12-05,Tulsa,Oklahoma State,55,76,,
427824,2024-12-05,Northern Colorado,St. Thomas (Minn.),75,87,,
427825,2024-12-05,South Dakota Coyotes,Idaho State,94,80,,
427826,2024-12-05,Illinois (Chi.),Northern Iowa,56,83,,
427827,2024-12-05,Nebraska O.,Montana State,65,76,,
427828,2024-12-05,Iowa State,Marquette,81,70,,
427829,2024-12-05,Oral Roberts,Northern Arizona,83,76,,
427786,2024-12-05,Seton Hall,NJIT,67,56,,
427830,2024-12-05,Creighton,Kansas,76,63,,
427831,2024-12-05,Minnesota,Michigan State,72,90,,
427787,2024-12-05,Colorado State,Loyola Marymount,83,54,,
427832,2024-12-05,Pepperdine,Life Pacific,119,57,,
427833,2024-12-05,Weber State,North Dakota St,73,77,,
427834,2024-12-05,Utah State,Wyoming,70,67,,
427835,2024-12-05,East. Washington,North Dakota,87,81,,
427836,2024-12-05,New Mexico State,Abilene Christian,70,78,,
427837,2024-12-05,New Mexico,San Jose State,83,77,,
427838,2024-12-05,Montana,South Dakota St.,71,67,,
427839,2024-12-05,Denver,Sacramento State,80,59,,
427840,2024-12-05,Texas Tech,DePaul,76,62,,
427841,2024-12-05,Virginia Tech,Vanderbilt,64,80,,
427842,2024-12-05,Duke,Auburn,84,78,,
427843,2024-12-05,NC State,Texas,59,63,,
427844,2024-12-05,Mississippi St.,Pittsburgh,90,57,,
427845,2024-12-05,Seattle,Portland State,91,74,,
427846,2024-12-05,Fresno State,San Diego State,62,84,,
427847,2024-12-05,USC,Oregon,60,68,,
427848,2024-12-05,Lipscomb,Southeast Missouri State,78,60,,
427849,2024-12-05,Detroit,IPFW,79,78,,
427850,2024-12-05,Southern Miss,Alabama State,81,64,,
427852,2024-12-05,Penn State,Purdue,81,70,,
427851,2024-12-06,South Carolina St,Samford,81,88,,
427853,2024-12-06,Aquinas,Central Michigan,69,93,,
427854,2024-12-06,Jacksonville Dolphins,Florida Tech,88,67,,
427855,2024-12-06,Longwood,Md.-East. Shore,80,76,,
427856,2024-12-06,N. Carolina Central,Radford,67,70,,
427857,2024-12-06,North Florida,Warner University,115,83,,
427858,2024-12-06,Oakland,Wright State,66,64,,
427860,2024-12-06,Nicholls State,SE Louisiana,67,64,,
427861,2024-12-06,UTRGV,Stephen F. Austin,68,65,,
427859,2024-12-06,Valparaiso,Drake,60,66,,
427862,2024-12-06,Arkansas State,Jackson State,66,64,,
427863,2024-12-06,Houston Christian,TX A&M Commerce,83,79,,
427864,2024-12-06,Incarnate Word,Northwestern St.,70,72,,
427865,2024-12-06,TCU,Xavier,76,72,,
427866,2024-12-06,Texas A&M-CC,Lamar,61,65,,
427867,2024-12-06,Wisc. Milwaukee,Cleveland State,79,67,,
427868,2024-12-06,UC Davis,Cal Poly,77,66,,
427869,2024-12-06,CS Fullerton,Long Beach State,56,73,,
427870,2024-12-06,CS Northridge,UC Riverside,64,68,,
427871,2024-12-06,San Francisco,St. Louis Billikens,78,61,,
427872,2024-12-06,UC Irvine,CSU Bakersfield,82,66,,
427873,2024-12-06,UC Santa Barbara,UC San Diego,76,84,,
427874,2024-12-06,Hofstra,St. Joseph's (Brooklyn),114,46,,
427875,2024-12-06,Eastern Illinois,Calumet College,87,57,,
427877,2024-12-06,Duquesne,Delaware,80,66,,
427878,2024-12-06,Bryant University,Brown,75,76,,
427879,2024-12-06,Niagara,Siena,69,68,,
427876,2024-12-07,Florida A&M,Trinity (FL),130,58,,
427880,2024-12-07,Canisius,Merrimack Warriors,52,60,,
427881,2024-12-07,Davidson,Charleston Southern,73,72,,
427882,2024-12-07,Eastern Kentucky,Campbellsville-Harrodsburg,98,62,,
427883,2024-12-07,Florida International,New College (FL),70,63,,
427884,2024-12-07,Indiana,Miami (Ohio),76,57,,
427885,2024-12-07,Kent State,Portland,76,57,,
427886,2024-12-07,Manhattan,St. Peters,70,67,,
427887,2024-12-07,Marist,Mount St. Mary's,53,50,,
427888,2024-12-07,Rider,Quinnipiac,67,72,,
427889,2024-12-07,Sacred Heart,Iona,83,59,,
427890,2024-12-07,West Virginia,Georgetown,73,60,,
411193,2024-12-07,Georgia State,Kennesaw State,77,81,,
427891,2024-12-07,UAB,Prairie View A&M,95,66,,
427892,2024-12-07,High Point,North Texas,76,71,,
427893,2024-12-07,Western Illinois,EWU Phantoms,96,49,,
427895,2024-12-07,St. John's (N.Y.),Kansas State,88,71,,
427896,2024-12-07,Furman,Princeton,69,63,,
427897,2024-12-07,Miami (FL),Clemson,55,65,,
427898,2024-12-07,Michigan State,Nebraska,89,52,,
427899,2024-12-07,Notre Dame,Syracuse,69,64,,
427900,2024-12-07,Ohio State,Rutgers,80,66,,
427901,2024-12-07,Rhode Island,Providence,69,63,,
427902,2024-12-07,Wake Forest,Boston College,72,66,,
427974,2024-12-07,Incarnate Word,TX A&M Commerce,65,53,,
427980,2024-12-07,UMass,UMass Lowell,83,96,,
427903,2024-12-07,Loyola Chicago,South Florida,74,72,,
427904,2024-12-07,VMI,Queens Royals,78,81,,
427905,2024-12-07,Towson,UMBC Retrievers,71,84,,
427906,2024-12-07,Detroit,Wright State,72,80,,
427907,2024-12-07,Fairleigh Dickinson,Lehman College,98,54,,
427909,2024-12-07,Marquette,Wisconsin,88,74,,
427910,2024-12-07,NC Wilmington,Marshall,78,69,,
427911,2024-12-07,Youngstown State,Oakland,66,50,,
427912,2024-12-07,Yale,Vermont,65,50,,
427913,2024-12-07,West Georgia,Tennessee Tech,78,73,,
427914,2024-12-07,Virginia Tech,Pittsburgh,59,64,,
427915,2024-12-07,UNC Asheville,St. Andrews,120,64,,
427917,2024-12-07,Northern Arizona,South Dakota Coyotes,95,82,,
427918,2024-12-07,North Carolina,Georgia Tech,68,65,,
427919,2024-12-07,NJIT,Navy,69,64,,
427920,2024-12-07,Nicholls State,New Orleans,73,70,,
427921,2024-12-07,Michigan,Iowa,85,83,,
427922,2024-12-07,N. Carolina A&T,NC Greensboro,55,67,,
427923,2024-12-07,IU Indy,Northern Kentucky,64,66,,
427924,2024-12-07,Holy Cross,Central Connecticut State,56,69,,
427925,2024-12-07,George Mason,Tulane,76,64,,
427926,2024-12-07,Gardner Webb,N. Carolina Central,77,78,,
427927,2024-12-07,Evansville,Western Kentucky,65,79,,
427928,2024-12-07,Delaware State,Loyola Maryland,80,77,,
427929,2024-12-07,Dayton,Lehigh,86,62,,
427930,2024-12-07,Columbia,USMMA,98,49,,
427931,2024-12-07,Bowling Green,Morgan State,102,81,,
427932,2024-12-07,Arizona,Southern Utah,102,66,,
427950,2024-12-07,South Carolina,East Carolina,75,68,,
427979,2024-12-07,Toledo,Defiance College,111,49,,
427995,2024-12-07,Arkansas,UTSA Roadrunners,75,60,,
432384,2024-12-07,Penn,Drexel,47,60,,
427933,2024-12-07,SMU Mustangs,Virginia,63,51,,
427934,2024-12-07,Western Carolina,USC Upstate,68,74,,
427935,2024-12-07,Wisc. Green Bay,Cleveland State,61,83,,
427936,2024-12-07,Southern Illinois,Southern Indiana,73,70,,
427937,2024-12-07,St. Thomas (Minn.),Montana,88,81,,
427938,2024-12-07,Tulsa,Southern Univ.,66,70,,
427939,2024-12-07,Mercyhurst Lakers,Lafayette,73,77,,
427940,2024-12-07,Bellarmine,Brescia,94,66,,
427941,2024-12-07,Akron,SUNY-Brockport,101,48,,
427942,2024-12-07,Air Force,Stony Brook,69,61,,
427944,2024-12-07,Belmont,Middle Tenn. St.,82,79,,
427916,2024-12-07,Ohio,Morehead State,88,76,,
427947,2024-12-07,UTEP,Seattle,88,72,,
427948,2024-12-07,St. Bonaventure,Buffalo,65,55,,
427951,2024-12-07,Sacramento State,Nebraska O.,60,70,,
427953,2024-12-07,Old Dominion,George Washington,70,78,,
427955,2024-12-07,McNeese State,Le Tourneau,103,69,,
427956,2024-12-07,James Madison,Utah Valley State,78,61,,
427958,2024-12-07,Creighton,UNLV,83,65,,
427959,2024-12-07,California,Stanford,81,89,,
427967,2024-12-07,Boise State,Washington State,69,74,,
427977,2024-12-07,Long Beach State,Hawaii,76,68,,
427961,2024-12-07,Texas A&M-CC,Stephen F. Austin,67,48,,
427962,2024-12-07,Houston Christian,Northwestern St.,57,64,,
432385,2024-12-07,Temple,Villanova,65,94,,
427945,2024-12-07,Pepperdine,Grambling St.,85,57,,
427963,2024-12-07,Oregon State,Idaho,78,62,,
427964,2024-12-07,Portland State,Denver,67,68,,
427966,2024-12-07,UT Martin,Montreat College,112,60,,
427968,2024-12-07,Houston,Butler,79,51,,
427969,2024-12-07,Sam Houston St.,Texas Southern,87,71,,
427970,2024-12-07,UTRGV,Lamar,52,84,,
427971,2024-12-07,Washington,USC,61,85,,
427972,2024-12-07,Le Moyne,Binghamton,62,72,,
427973,2024-12-07,Northern Iowa,Northern Illinois,101,57,,
427943,2024-12-08,Illinois State,Pacific,72,61,,
427946,2024-12-08,Winthrop,Coastal Carolina,96,89,,
427949,2024-12-08,South Dakota St.,East. Washington,74,53,,
427960,2024-12-08,Arkansas-Pine Bluff,Central Arkansas,84,78,,
427975,2024-12-08,Elon,Wofford,79,56,,
427976,2024-12-08,Liberty,Miss. Valley St.,89,52,,
427978,2024-12-08,Santa Clara,Fresno State,81,66,,
427981,2024-12-08,Utah Utes,St. Marys (CA),63,72,,
427982,2024-12-08,Wichita State,East Tennessee St,96,87,,
432386,2024-12-08,Saint Josephs Hawks,La Salle,82,68,,
427965,2024-12-08,UC Davis,UC Santa Barbara,71,60,,
427983,2024-12-08,UC Riverside,CS Fullerton,75,68,,
427984,2024-12-08,Ole Miss,Lindenwood,86,53,,
427985,2024-12-08,Oklahoma,Alcorn State,94,78,,
427986,2024-12-08,North Dakota St,Northern Colorado,82,70,,
427987,2024-12-08,North Dakota,Weber State,80,75,,
427989,2024-12-08,Missouri State,Indiana State,77,80,,
427991,2024-12-08,Idaho State,Oral Roberts,71,55,,
427992,2024-12-08,Grand Canyon,Life Pacific,100,52,,
427993,2024-12-08,Colorado,Colorado State,72,55,,
427994,2024-12-08,Cal Poly,CS Northridge,91,102,,
427988,2024-12-08,Montana State,UMKC,74,62,,
427996,2024-12-08,Loyola Marymount,Nevada,68,64,,
427998,2024-12-08,Utah State,Utah Tech,92,62,,
427952,2024-12-08,San Diego State,San Diego Toreros,74,57,,
428000,2024-12-08,UC San Diego,CSU Bakersfield,81,60,,
428001,2024-12-08,Auburn,Richmond Spiders,98,54,,
428002,2024-12-08,Purdue,Maryland,83,78,,
428003,2024-12-08,Seton Hall,Oklahoma State,76,85,,
428038,2024-12-08,Fordham,Maine Black Bears,87,72,,
428004,2024-12-08,TCU,Vanderbilt,74,83,,
428005,2024-12-08,Missouri,Kansas,76,67,,
428006,2024-12-08,Niagara,Merrimack Warriors,62,80,,
428007,2024-12-08,New Hampshire Wildcats,Harvard,62,72,,
428008,2024-12-08,UCF Knights,Tarleton,66,51,,
428009,2024-12-08,Md.-East. Shore,Wagner,61,63,,
428010,2024-12-08,Army,Cornell,84,103,,
428011,2024-12-08,Iona,St. Peters,72,63,,
428012,2024-12-08,Canisius,Siena,53,66,,
428013,2024-12-08,Cincinnati,Howard,84,67,,
428014,2024-12-08,IPFW,Robert Morris,82,77,,
428015,2024-12-08,Manhattan,Marist,75,82,,
428016,2024-12-08,Mount St. Mary's,Fairfield,101,94,,
428017,2024-12-08,Northeastern,Colgate,78,75,,
428018,2024-12-08,Quinnipiac,Sacred Heart,83,73,,
428020,2024-12-08,Siu Edwardsville,Ball State,82,69,,
428021,2024-12-08,Bryant University,Vermont State - Johnson,122,63,,
428022,2024-12-08,St. Louis Billikens,Chicago State,85,62,,
428023,2024-12-08,Texas State,Rice,75,66,,
428025,2024-12-08,Samford,Austin Peay,72,47,,
428026,2024-12-08,Texas A&M,Texas Tech,72,67,,
428027,2024-12-08,LSU,Florida Gulf Coast,80,71,,
428028,2024-12-08,Memphis,Arkansas State,72,85,,
428029,2024-12-08,Mississippi St.,Prairie View A&M,91,84,,
428030,2024-12-08,Murray State,Southeast Missouri State,73,53,,
428031,2024-12-08,South Alabama,Jacksonville State,76,74,,
427990,2024-12-08,Louisiana Lafayette,Louisiana Tech,58,69,,
428033,2024-12-08,Texas,UConn,65,76,,
428034,2024-12-08,Iowa State,Jackson State,100,58,,
428035,2024-12-08,Louisville,Duke,65,76,,
428036,2024-12-08,Oregon,UCLA,71,73,,
428037,2024-12-08,Longwood,Mary Baldwin,97,40,,
428040,2024-12-09,Boston University,Thomas College,113,75,,
428041,2024-12-09,Indiana,Minnesota,82,67,,
428042,2024-12-10,Columbia,Bronxville,92,46,,
428043,2024-12-10,South Carolina St,Charleston Southern,82,63,,
428044,2024-12-10,Norfolk State,Hofstra,67,80,,
411194,2024-12-10,VCU Rams,Penn,66,47,,
428045,2024-12-10,Baylor,Abilene Christian,88,57,,
428039,2024-12-10,San Jose State,Lincoln University (CA),117,80,,
428046,2024-12-10,Southern Univ.,Wilson College,94,69,,
428047,2024-12-10,UMBC Retrievers,Cairn,103,57,,
428048,2024-12-10,Butler,North Dakota St,68,71,,
428049,2024-12-10,Delaware,Chestnut Hill,78,51,,
428050,2024-12-10,Tennessee,Miami (FL),75,62,,
428051,2024-12-11,Xavier,Morgan State,119,58,,
428052,2024-12-11,West Virginia,N. Carolina Central,79,45,,
428053,2024-12-11,Temple,Holy,110,81,,
428054,2024-12-11,Syracuse,Albany Great Danes,102,85,,
428055,2024-12-11,Rutgers,Penn State,80,76,,
428056,2024-12-11,Queens Royals,Carolina University,91,53,,
428057,2024-12-11,Princeton,Monmouth,71,67,,
428058,2024-12-11,NC State,Coppin State,66,56,,
428059,2024-12-11,Mercyhurst Lakers,Penn St Altoona,77,51,,
428060,2024-12-11,Lindenwood,Harris-Stowe,99,53,,
428061,2024-12-11,Hampton,Newport Apprentice,86,68,,
428062,2024-12-11,Florida Atlantic,Jacksonville Dolphins,85,63,,
428063,2024-12-11,Duke,Incarnate Word,72,46,,
428064,2024-12-11,Davidson,Charlotte,75,71,,
411195,2024-12-11,Saint Josephs Hawks,Charleston,75,78,,
428066,2024-12-11,Nicholls State,Southern-New O.,110,66,,
428067,2024-12-11,Houston,Troy,62,42,,
428068,2024-12-11,South Dakota Coyotes,Wyoming,82,81,,
428069,2024-12-11,UALR,Ouachita Baptist,80,57,,
428070,2024-12-11,Western Kentucky,Tennessee State,84,60,,
428072,2024-12-11,Tulane,Southern Miss,86,58,,
428073,2024-12-11,Montana,Montana Tech,89,60,,
428074,2024-12-11,Michigan,Arkansas,87,89,,
428075,2024-12-11,Illinois,Wisconsin,86,80,,
428076,2024-12-11,CS Fullerton,La Sierra,61,55,,
428077,2024-12-11,Denver,Colorado Springs,94,87,,
428078,2024-12-11,California,Cornell,80,88,,
428079,2024-12-11,Portland,UMKC,64,69,,
428080,2024-12-11,San Diego Toreros,Long Beach State,70,76,,
428081,2024-12-11,Washington,East. Washington,87,69,,
428082,2024-12-11,Baylor,Norfolk State,94,69,,
428083,2024-12-11,Presbyterian,Columbia,97,57,,
431239,2024-12-11,UNC Asheville,Bluefield State,92,46,,
428087,2024-12-11,UMass Lowell,LIU Sharks,69,62,,
428086,2024-12-12,Howard,Virginia-Lynchburg,124,50,,
428088,2024-12-12,Notre Dame,Dartmouth,77,65,,
428089,2024-12-12,Wright State,Marshall,88,79,,
428090,2024-12-12,Wisc. Green Bay,Wisc. Milwaukee,67,88,,
428091,2024-12-12,Villanova,Fairleigh Dickinson,86,72,,
428092,2024-12-12,Stonehill,Lesley,97,53,,
428093,2024-12-12,St. John's (N.Y.),Bryant University,99,77,,
428094,2024-12-12,Pittsburgh,Eastern Kentucky,96,56,,
428095,2024-12-12,East Carolina,North Alabama,67,74,,
428096,2024-12-12,Northern Kentucky,University of the Cumberlands (KY),98,79,,
428097,2024-12-12,IPFW,IU Indy,78,76,,
428098,2024-12-12,Duquesne,Maine Black Bears,56,61,,
428099,2024-12-12,Delaware State,NJIT,71,59,,
428100,2024-12-12,Coastal Carolina,Southern Virginia,82,57,,
411196,2024-12-12,Louisville,UTEP,77,74,,
428102,2024-12-12,Louisiana Monroe,Arkansas-Pine Bluff,89,73,,
428103,2024-12-12,Kentucky,Colgate,78,67,,
428104,2024-12-12,Louisiana Lafayette,SE Louisiana,68,61,,
428105,2024-12-12,Utah Valley State,North Dakota,80,57,,
428106,2024-12-12,Brigham Young,Fresno State,95,67,,
428084,2024-12-12,San Diego State,California Baptist,81,75,,
428085,2024-12-12,Nevada,South Dakota St.,77,63,,
428107,2024-12-12,San Francisco,California State-Stanislaus Warriors,68,52,,
428109,2024-12-12,VMI,Regent University,100,61,,
428110,2024-12-12,Winthrop,Bob Jones,103,55,,
428111,2024-12-13,Citadel,Campbell,58,86,,
428112,2024-12-13,Virginia Tech,N. Carolina A&T,95,67,,
411197,2024-12-13,Virginia,Bethune-Cookman,59,41,,
428113,2024-12-13,Iowa,Iowa State,80,89,,
428114,2024-12-13,Arkansas State,UT Arlington,83,79,,
428115,2024-12-13,Evansville,Chattanooga Mocs,67,75,,
428116,2024-12-13,Texas,New Mexico State,91,67,,
428108,2024-12-13,Drake,St. Ambrose,90,35,,
428117,2024-12-13,North Dakota St,UW-Stout,91,62,,
428118,2024-12-14,George Washington,Army,75,60,,
428119,2024-12-14,Merrimack Warriors,Boston University,64,61,,
428120,2024-12-14,Louisiana Tech,Georgia Southern,77,63,,
428121,2024-12-14,Nebraska,Indiana,85,68,,
428122,2024-12-14,Northern Iowa,Nebraska O.,78,58,,
426707,2024-12-14,UTSA Roadrunners,North Dakota,80,76,,
428123,2024-12-14,Colorado,South Dakota St.,81,70,,
428124,2024-12-14,St. Thomas (Minn.),Western Michigan,77,71,,
428125,2024-12-14,Utah Tech,Weber State,71,73,,
428126,2024-12-14,Furman,South Carolina St,68,64,,
428127,2024-12-14,Missouri,LIU Sharks,88,61,,
428128,2024-12-14,Purdue,Texas A&M,66,70,,
428129,2024-12-14,UMass,Massachusetts-Boston,86,52,,
428152,2024-12-14,South Dakota Coyotes,Western Illinois,89,66,,
428130,2024-12-14,Penn State,Coppin State,99,51,,
428132,2024-12-14,Youngstown State,Toledo,93,87,,
428133,2024-12-14,Rider,Stony Brook,55,72,,
428134,2024-12-14,Louisiana Lafayette,Lamar,45,74,,
428135,2024-12-14,Ohio State,Auburn,53,91,,
428136,2024-12-14,DePaul,Wichita State,91,72,,
428137,2024-12-14,Canisius,Maine Black Bears,79,84,,
428156,2024-12-14,Jacksonville Dolphins,East Tennessee St,60,52,,
428139,2024-12-14,UNC Asheville,Western Carolina,78,61,,
428140,2024-12-14,UMass Lowell,Dartmouth,92,83,,
428141,2024-12-14,UCF Knights,Tulsa,88,75,,
428142,2024-12-14,Longwood,N. Carolina Central,70,77,,
428143,2024-12-14,Le Moyne,SUNY-Delhi,106,51,,
428144,2024-12-14,High Point,Appalachian State,65,59,,
428145,2024-12-14,Gardner Webb,Queens Royals,83,85,,
428146,2024-12-14,Florida Atlantic,Texas State,89,80,,
428147,2024-12-14,Cincinnati,Xavier,68,65,,
428148,2024-12-14,Georgia State,Charlotte,63,77,,
428166,2024-12-14,South Carolina,USC Upstate,73,53,,
428149,2024-12-14,Bryant University,Fordham,84,86,,
428150,2024-12-14,Butler,Wisconsin,74,83,,
428151,2024-12-14,Syracuse,Georgetown,71,75,,
428153,2024-12-14,UT Arlington,Louisiana Monroe,77,68,,
428154,2024-12-14,Tennessee State,Johnson Royals,89,58,,
428155,2024-12-14,Rutgers,Seton Hall,66,63,,
428157,2024-12-14,Cleveland State,Brescia,103,37,,
428158,2024-12-14,California,Northwestern St.,84,66,,
428159,2024-12-14,Bellarmine,Ball State,82,86,,
428160,2024-12-14,Arizona,UCLA,54,57,,
428174,2024-12-14,Howard,NC Wilmington,88,83,,
428161,2024-12-14,Kansas,NC State,75,60,,
428162,2024-12-14,Arizona State,Florida,66,83,,
428163,2024-12-14,Valparaiso,Central Michigan,93,77,,
428164,2024-12-14,Utah State,South Florida,88,67,,
428165,2024-12-14,Southern Miss,Ole Miss,46,77,,
428167,2024-12-14,Pepperdine,Northern Arizona,86,76,,
428168,2024-12-14,Stetson,Florida International,72,81,,
428169,2024-12-14,NJIT,Wagner,43,50,,
428172,2024-12-14,Central Arkansas,Arkansas,57,82,,
428175,2024-12-14,Marshall,Ohio,79,70,,
428176,2024-12-14,Md.-East. Shore,Bryn Athyn,91,65,,
411198,2024-12-14,SMU Mustangs,LSU,74,64,,
411201,2024-12-14,North Carolina,La Salle,93,67,,
